,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
105,Maldives,-0.9228759540056435,0.22499540585692823,2.1417878964767283,-0.008010763680419544,0.1752551146928054,0.1447888785620686
106,Mali,-1.68449903499884,0.9258416731760193,-0.6084830887024102,-0.0016421629853548517,0.48994924817273866,0.005969122270327197
107,Malta,-0.02978857341396228,0.020503305702028417,0.20919985585833417,-0.0026720629772725565,-0.23240886170817587,0.979269457643492
108,Mauritania,-1.2048936383507503,0.30565479510710813,0.7936804991381323,-0.0030397178517995796,0.3783175537310215,0.023160748637655756
109,Mauritius,-0.742165053611176,-0.02396953287350897,-0.7347930927732682,-0.0028685366336598803,0.6027326948787883,0.0010277097557799425
110,Mexico,-0.3116722671004147,-0.03128246936965329,-0.3471733116106343,-1.9228372209712473e-05,0.6651460023654325,0.0003023549612481025
111,Mongolia,-1.920696581375409,-0.4804489010897619,0.9776171223638607,0.009165843961194279,0.46720557023273745,0.010700672520611864
112,Montenegro,-0.4712870111513826,-0.02812937202585095,1.1706876577766778,0.15017693639048424,0.6421532765535256,0.005151916565197746
113,Morocco,0.6361478746857754,-0.7369901083845443,0.5292548212978766,0.0017599511842096667,-0.1097169365955184,0.7153614306466015
114,Mozambique,0.30599555489728725,0.15820317627789882,-0.5554131819537695,-0.0002563920833433237,-0.13610191099443747,0.784134636954274
115,Myanmar,-1.0023779832627562,0.5086385317728672,-0.6388504822100503,-0.0012510094688634697,-0.1620989320604227,0.8484828526881085
116,Namibia,1.1257291071942688,-0.2639369291308657,0.5643147598378454,0.009861506814513876,0.5512485882020225,0.002436161250526854
117,Nepal,2.452279308961627,1.3307119178239517,0.03863473864878264,-0.005685510812914201,0.5478712747616042,0.0025682610219824095
118,Netherlands,-0.8714642290159726,0.37139394039369633,-0.9239924732991449,-0.004952158587121975,0.5474730194634023,0.002584229518650378
119,New Caledonia,-0.031654072274091644,-0.04463277274238802,-0.06569050295277215,0.00513306922796005,0.6985712395516197,0.00014157224718902873
120,New Zealand,-0.36882836951419773,0.009020743093292876,0.23820749797018603,-0.0005874799001878183,0.08148863360910363,0.2748482849167806
121,Nicaragua,0.24106215074784987,-0.11539455788805966,-0.3964367649951835,0.0011364060106702355,0.22747461335764563,0.09622996940345503
122,Niger,-2.449750613079365,0.4532146134682235,-0.774596850209583,-0.0006802020462135878,-0.02548422866422695,0.49803303687427614
123,Nigeria,0.024384533440126588,-0.14254620836826826,0.5849194240118843,1.6606275357219366e-05,0.7302102435284494,6.334809919109736e-05
124,North Macedonia,-0.15773624938874564,0.0018285813920349836,0.07335589614778792,0.003592267079639083,-0.2073850367171517,0.9430491041015439
125,Norway,0.782622538419988,-0.2002351755359883,0.6114220218996276,0.0040159016956983675,0.05890206675838938,0.3153708733946938
126,Oman,0.3253635112357041,-0.1470328160410581,0.16102220777761778,0.0013860079930865076,0.6159218524472515,0.0008079384755806994
127,Pakistan,-0.44887231539679734,0.6983196049376565,3.831959083560447,-0.00018622870135040568,0.23572590812239846,0.12630074504412703
128,Palestine,-0.537568764696406,0.40380590810111583,-1.0063224289847625,-0.004502204193839899,0.0034749689664286265,0.43011804504932194
129,Panama,-0.12219438736517237,0.1639235548706266,0.007444620879200517,-0.002499680454755078,-0.2244119480767186,0.969317349928564
130,Papua New Guinea,-0.3306586184077536,-0.4788227599769179,-0.2235642313634544,0.002234283325313832,0.08524688399478575,0.2684624805546537
131,Paraguay,1.7577389899066787,0.01398067140524763,1.2364716800415272,-0.0004058580238123773,-0.09981759857899686,0.6743476236503394
132,Peru,0.0313340374918358,-0.020422302386123425,0.020918587426697915,6.262500648866956e-05,-0.09717721219431263,0.682196927805299
133,Philippines,-1.504173231601544,-2.355765406049257,-0.6219951090585599,0.0014037363604777748,0.7088295627731496,0.00011018136499300081
134,Poland,1.2491584030225684,0.027376352493290346,0.3106217154145422,-0.0029436382403601026,0.46431078635982226,0.008384093795949702
135,Portugal,-0.47659781818904084,-0.047631651658391956,-0.009022182040922255,-0.0008151044698615389,0.8251908578993089,2.644174785578841e-06
136,Qatar,-0.06869200661472763,-0.37365371184872564,0.8719686852330953,0.0030097783266059782,-0.013678962758927549,0.46975351507112184
137,Republic of Korea,-0.03437111579251334,0.011026269108300037,0.008817904911502611,-2.8302875671976043e-05,-0.24594659018335174,0.9920553872089812
138,Republic of Moldova,-0.2000651607594105,0.05461161006566222,-0.4678569974428153,0.000970726753276501,-0.13287419562341607,0.7758534016932519
139,Romania,0.26331915319932,0.11847881168919988,-3.563597074167493,0.0007965434586770272,-0.04044181027886329,0.5349176966730698
140,Russian Federation,0.19628184447881036,0.012352255837196792,-0.11747971216332337,3.9953070646519954e-05,0.03719354696761601,0.35777048791415356
141,Rwanda,0.6996207440694653,5.848300680186255,-0.04073446215966482,-0.02133312313290887,0.43641593518079036,0.019766009718373567
142,Saint Lucia,-2.8669333786071425,0.961386942840874,-2.334467885104818,-0.606642403510214,-0.10204899718204641,0.5908236471465356
143,Saint Vincent and the Grenadines,-0.024039054924262393,-0.2090392866230173,0.38468507534423735,-0.4431247402022255,0.42459320593306127,0.013703052344843057
144,Samoa,4.940589537133116,1.5221420901848488,-10.30895113633101,-1.1035755205338478,,
145,Saudi Arabia,-0.824660461087941,-5.586683522300971,6.43197851363812,0.007329242762788726,0.5578325253290541,0.0021950845410043883
146,Senegal,-0.041731937775932426,0.12603902972063954,-0.1470735919148527,-0.00035009828603231954,0.4075022750971147,0.016727801907879616
147,Serbia,2.3573660203990787,0.27531309084237643,3.7509430941488877,0.010084455439962156,0.39832938547819063,0.05646082715674308
148,Serbia and Montenegro,7.562629301963734,-0.2575757991023983,-6.74472306975494,-0.01785503912375548,,
149,Seychelles,-2.294745615063997,2.566053423744532,-2.8195759035614305,-1.8632957499662723,0.5600303230824688,0.0021192426081820806
150,Sierra Leone,-0.3942016524558511,-0.22744951555326479,-0.7135054508731924,0.0008786732036130118,0.44486286699198685,0.013925458274786874
151,Singapore,-0.08567975997468975,0.012290391294500293,0.01818648900030967,9.351383707289804e-05,0.8052921370274189,5.841521924636769e-06
152,Slovakia,0.9389646540700249,-0.08654420520847385,2.0122256639940317,0.005909138719783859,0.0006819906889625749,0.43644774639868605
153,Slovenia,0.3742632238781946,0.08363792580387681,0.06569384534051065,-0.005949864511582741,0.20941507963296702,0.11132308856865916
154,Solomon Islands,-0.4339875674153376,0.4466114776574567,-0.7181338164811413,-0.03244449926149693,0.16254979559325167,0.1590015990924468
155,Somalia,-0.988941305313872,-0.47140000648153463,1.2039972554401526,0.0015196221152919101,0.3770443721201805,0.035521180324416875
156,South Africa,0.8833702220588455,0.1793256178508263,0.9400392059983088,-0.0002879694382283102,0.330224018448668,0.03810718834954667
157,South Sudan,2.6750601221444814,0.21951289606587587,2.8370414553729213,0.001345201598065324,0.9869119992217531,0.07667677019923988
158,Spain,-1.311924931258311,-0.017559191267651732,0.5834039366203292,-0.00021255009772921756,0.7111793954935086,0.00010389764447349212
159,Sri Lanka,-0.1682772723355881,0.009865972941471006,0.2918709501687557,-0.00010207987185375039,-0.10373111217421638,0.6995429224831264
160,Sudan,1.8885899387154357,0.5927272343351707,1.3077129459471313,-0.00047353377673574066,0.48859501369876623,0.1627137115644159
161,Sudan (former),-1.132190474605406,0.6672495646786436,0.6256853121323848,-0.0006027751994628988,-0.07793727983576715,0.5572382445158062
162,Suriname,0.020378704857565044,1.47876566300613,-0.6868535558725026,-0.22994461785549541,0.6770500803926383,0.00023296274158148212
163,Sweden,-0.21621309516130283,0.2244612851249681,0.32006063695039116,-0.002730071282481801,-0.15615729480559826,0.8342226620395436
164,Switzerland,0.6152203328644991,-0.0071891603508173405,0.1483222691651528,0.00017781487533013654,-0.01521036043771895,0.47337765457220393
165,Syrian Arab Republic,-2.8913070686350215,-0.042496909469970014,-1.6812051538145156,0.0006276479375360655,0.31380129542538326,0.04471922241006312
166,Tajikistan,-1.204505003585607,0.3180218016107644,-0.2699976413336146,-0.0012408551849338789,0.8266740524572077,2.483399524362448e-06
167,Thailand,-2.637437511434423,-0.2889150884276485,-1.8411778410871753,0.0007861156621706297,0.24416765944953944,0.08374415203969073
168,Timor-Leste,3.3498678361386314e-05,-0.009194309183226328,-0.00010773493317042011,0.015628710852369415,,
169,Togo,-0.5787101086633628,-1.2345342994390167,-0.18737532512945174,0.00682885048540701,0.7380957103919533,5.1055203989461375e-05
170,Tonga,-8.390206369265469,-3.2501352375295625,3.909062137615376,6.707637831088379,,
171,Trinidad and Tobago,0.4392635186975542,-0.026585413064570053,0.04922729164765194,0.002072169295901795,0.1692256562603348,0.15140935815517098
172,Tunisia,-0.3453088793975599,0.022929142310861683,-0.6155520670979133,-0.00020756430265136234,-0.01824263079131616,0.4805933538702045
173,Turkmenistan,3.2913050637469414,0.5148746871421601,1.9418821547369034,-0.005767636964195979,0.2768270255597627,0.07236048124410376
174,Türkiye,0.8420965752578616,0.7030801955957947,-0.19828963235289665,-0.0005782599253319532,0.5163029512361816,0.004123865902687348
175,Uganda,0.2816590581511683,-0.3754811781368543,0.40295525361024165,0.0001870989527748529,0.42865098810688496,0.013055996123102093
176,Ukraine,-0.34152581960471107,0.09367277578300467,-1.7453881824210842,0.0007184901215445652,0.0030927046809258174,0.4309814466970751
177,United Arab Emirates,-0.3150552202084627,-0.04712065603357564,1.4610761096416995,-0.00014332550484426551,0.6668081292794505,0.00029171867450977686
178,United Kingdom of Great Britain and Northern Ireland,0.7240864619971834,-0.36417151950715976,1.0124227352919355,0.0008524038247260573,0.23726699489587222,0.0887413320939337
179,United Republic of Tanzania,-0.0017829367556813636,-0.10106566868647408,-1.2589592748678173,-7.342127016514675e-05,0.8598572326992009,5.177495194414916e-07
180,United States of America,-0.34460090384851627,-0.5151680985850584,0.3711007491754488,0.00018385988395146062,0.06657733582385295,0.30118794809047056
181,Uruguay,0.022332404460742583,-0.5232380056673953,-1.6309044939331305,0.049865366201251926,0.4130705644108196,0.015687073541752295
182,Uzbekistan,-1.4927970139221076,-0.616172524015149,-0.8588161852210706,0.0019149363941233211,0.9301010654776536,2.9600704016392704e-09
183,Vanuatu,0.6022727351828155,-0.006844792393277746,9.685782630448962,0.05455775879899023,,
184,Venezuela (Bolivarian Republic of),0.5487728159031265,-0.08772405145971547,0.22728934815641447,0.00020624564366154288,0.8749913208581974,2.222978000889852e-07
185,Viet Nam,-1.0649143192695474,-1.565089733600523,-1.7645517417636416,0.0016212482858385304,0.6281529827492883,0.0006411893036768932
186,Yemen,-0.2734566209618752,0.40107265478035736,0.4737334267105586,-0.0006088747987996615,0.5722151227446621,0.0017377359375121606
187,Zambia,-0.16901014256849012,-0.8382771623570162,0.28928948852129616,0.0016871067726934405,0.18266258146592174,0.13695675673051674
188,Zimbabwe,-0.6454375086610531,0.4451599968521167,-2.3419230813623124,-0.001916954133714653,0.32853495532985844,0.03874821767081521
