,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
136,Portugal,0.25751588616894333,-0.07151791841029337,0.47116498506249405,0.0011013777052114914,0.30557890087963024,0.0001591213553552194
137,Qatar,5.494845931807891,-0.05351359674199095,3.2431720283206373,-0.0004329399800992098,0.24754068633386606,0.021304720720898083
138,Republic of Korea,1.4318342671972506,-0.2615660703294799,2.55981017120764,0.0005395692341782447,0.4837546720205228,3.8542348113671623e-08
139,Republic of Moldova,9.568406829976722,-0.06853142086305089,1.914030579887697,0.0010858625859582686,0.30880245349673663,0.015245880931141013
140,Romania,2.582400645567155,-0.027985286140815694,0.7265538827793679,-0.0001068268972022803,0.20103318740462206,0.00597260508718443
141,Russian Federation,-2.214076181262315,0.12460171851566851,-5.235260499475787,-0.00048702067913815403,0.44359138815266086,0.001007658647703467
142,Rwanda,2.8292894947366487,0.24456774472176696,-3.8207883587833464,-0.00037675426807287036,0.16339995734377077,0.1580192665852849
143,Saint Kitts and Nevis,-6.373438804154608,-0.0024371505086031014,4.185837300786445,0.13968061127812306,,
144,Saint Lucia,0.5715803498643952,0.17700125126473515,-0.6971022898947126,-0.11972465014630398,-0.02817748250412011,0.5433459166873407
145,Saint Vincent and the Grenadines,0.440528864036992,-0.2791515807249775,0.554215814899178,-0.5913540119128375,-0.236788587404424,0.8835382797133107
146,Sao Tome and Principe,0.0,0.0,0.0,0.0,,
147,Saudi Arabia,2.2444440982515776,-1.600649689209838,5.05756212900581,0.0024287625420309953,0.2564554512857027,0.021134903507539438
148,Senegal,3.6974851019317194,0.04799238148909727,-0.4224981781597138,-0.0003958275556139902,0.04694303359133445,0.37957401197036345
149,Serbia,10.733343839336943,-0.7415396549906947,0.5957446026455845,-0.022804220184151566,-0.06497905497551515,0.5594960558318092
150,Serbia and Montenegro,-0.40057082738897826,-0.09132100415001504,0.4655792731266271,-0.0022268713042358024,0.2701772738828717,0.22556073365181517
151,Seychelles,1.4413310385266893,0.6436860741378649,-1.7639484755767747,-0.5954241303868153,0.48651441439247345,0.00040785594667240934
